title,date,jobId,location,description,url,scraped_at,page_number,Contractor
"Manager, Materials Strategic Sourcing","$140,000-238,000/year",07/10/2025,25-09983,"Manager, Materials Strategic Sourcing    Oakland, CA: Hybrid    Perm Position        We are seeking a dynamic and forward-thinking   Manager of Materials Strategic Sourcing to lead a high-performing team and evolve the approach to strategic sourcing. This role is ideal for a change-oriented leader who thrives in complex environments, can bring clarity to ambiguity, and inspires collaboration acros...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783606,7,Metasys Technologies Inc
Office Services Associate,$24-26/hour,07/09/2025,25-09979,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.  Office Services Associate   San Francisco, CA (onsite)   3 Months (temp to perm)   Mon- Fri (10:00 AM – 7:00 PM)    They will be responsible for setting up hotel office spaces at our client's site. They will also help set up and break down conference rooms...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783607,7,Metasys Technologies Inc
Category Management - Capital Projects,"$147,000-250,000/year",07/09/2025,25-09966,"Category Management, Capital Projects (Multiple Opportunities)   Oakland or San Ramon, CA (hybrid)   Perm Position  We are seeking experienced procurement leaders to help shape a new procurement function that supports our client's most complex and high-value infrastructure initiatives.    Some openings include:      	Senior Category Manager – Capital Projects, Infrastructure  	Category M...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783609,7,Metasys Technologies Inc
Senior Insurance Platform Consultant / Domain Expert,$75-85/hour,07/09/2025,25-09965,"Senior Insurance Platform Consultant / Domain Expert                   Remote Position        12+Month Contract                Client is looking for a Senior Insurance Platform Consultant with deep configuration expertise in Vertafore IMS or Insurity C1/SureMGA. This role requires a seasoned expert with a strong command of the insurance domain, leadership skills, and advanced SQL abilities to lead...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783610,7,Metasys Technologies Inc
Mid-Level Insurance Platform Consultant,$65-75/hour,07/09/2025,25-09964,Mid-Level Insurance Platform Consultant      Remote Position      12+Month Contract            Client is seeking a Mid-Level Insurance Platform Consultant to support the configuration and optimization of insurance platforms such as Vertafore IMS or Insurity C1/SureMGA. The ideal candidate will have hands-on experience in platform configuration within the insurance value chain and a foundational un...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783612,7,Metasys Technologies Inc
Customer Support Representative,$17.25-22.91/hour,07/08/2025,25-09945,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Customer Support Representative     Coppell, TX 75019    12 Months Contract     SHIFT: 9am - 6pm M-F to support customers in Pacific Time zone;        Training will be M-F 8a-5pm for the first several weeks.    Required: Min 2-3 years customer service exp...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783613,7,Metasys Technologies Inc
Product Cybersecurity Architect,$55-65/hour,07/07/2025,25-09941,"Product Cybersecurity Architect   Newark, CA or Coldwater, MI (onsite)   12+Month Contract   Potential to convert to perm      Requirements    · Years of Experience Required: 6+ overall years of experience in the field.   · Degrees or certifications required: MS/BS minimum in the areas of Computer Science or Computer engineering   ·      Top 3 Hard Skills Required + Years...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783615,7,Metasys Technologies Inc
Data Engineer,$45-55/hour,07/03/2025,25-09937,"Data Engineer       6+Month Contract                        Client is looking for a Data Engineer to join the team and help build out our Data Mesh platform, focusing on Ingestion as a Service. The ideal candidate will work on Spark-based frameworks, leverage AWS native services, and apply functional programming principles to deliver scalable, cloud-native data solutions. This role will collaborat...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783616,7,Metasys Technologies Inc
Senior Cloud DevOps Engineer – Public Cloud (AWS/Azure),$57-67/hour,07/03/2025,25-09933,"Senior Cloud DevOps Engineer – Public Cloud (AWS/Azure)       Phoenix, AZ (Onsite/Hybrid)       12+ Months Contract              Client is seeking an experienced     Senior Cloud DevOps Engineer – Public Cloud (AWS/Azure) to join a leading card industry client in Phoenix, AZ, for a long-term contract role. You will be part of a dynamic and inclusive engineering team focused on deliveri...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783617,7,Metasys Technologies Inc
Office Services Coordinator,$16.20-16.50/hour,07/02/2025,25-09926,"Office Services Coordinator      Greensboro, NC (Onsite)      07/15/2025 to 10/12/2025 (potential for extension or conversion to full-time)      Hours: Monday–Friday, 8:00 AM–5:00 PM (1 hour lunch)            Job Description:      Work Environment         	   Acts as the initial point of contact for visitors, clients, and employees     	   Provides professional, welcoming, and efficien...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783619,7,Metasys Technologies Inc
Expert Contract Manager,"$114,000-182,000/year",07/02/2025,25-09924,"Expert Contract Manager       Hybrid –Oakland, CA Office 1-3 days per week       Perm Position              The Expert Contract Manager will play a pivotal role in overseeing the lifecycle of multiple strategic 3rd party contracts. This role is responsible for ensuring that all parties adhere to the agreed terms, tracking key milestones, and managing renewals or amendments. The ideal candida...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783620,7,Metasys Technologies Inc
S2P Program Manager,"$140,000-238,000/year",07/02/2025,25-09923,"S2P Program Manager      Hybrid – Remote & Oakland, CA Office (based on business needs)         Perm Position            The Principal S2P (Source to Pay) Program Manager will play a critical leadership role in overseeing the implementation of major supply chain initiatives tied to a larger business and technology transformation strategy. This role requires advanced knowledge of end-to-end S...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783622,7,Metasys Technologies Inc
S2P Sourcing Analyst,"$128,000-218,000/year",07/02/2025,25-09922,"S2P Sourcing Analyst       Hybrid – Remote & Oakland, CA Office (based on business needs)           Perm Position              Position Summary       The Principal S2P (Source to Pay) Sourcing Analyst will play a pivotal role in leading key sourcing and procurement initiatives that support the company’s business and technology modernization efforts. This role requires deep knowledge of...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783623,7,Metasys Technologies Inc
Senior S2P Business Strategy Manager,"$155,000-265,000/year",07/02/2025,25-09921,"Senior S2P Business Strategy Manager         Hybrid – Remote & Oakland, CA Office (based on business needs)                      Perm Position            The Senior Manager, S2P (Source to Pay) Business Strategy will play a pivotal leadership role in overseeing key supply chain modernization initiatives that are foundational to PG&E’s broader business and technology transformation. Thi...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:10.783624,7,Metasys Technologies Inc
S2P Systems Analyst,"$105,000-169,000/year",07/02/2025,25-09920,"S2P Systems Analyst                Hybrid – Remote & Oakland, CA Office (based on business needs)               Perm Position            The S2P (Source to Pay) Systems Analyst will play a pivotal role in supporting the implementation of strategic supply chain initiatives as part of a broader business and technology modernization effort. This role requires deep technical and functional exper...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847661,8,Metasys Technologies Inc
Principal S2P Business Process Analyst,"$136,000-232,000/year",07/02/2025,25-09919,"S2P Business Process Analyst (3 Positions)   Hybrid – Remote & Oakland, CA Office (based on business needs)   Perm Position      The  Principal S2P (Source to Pay) Business Process Analyst will play a pivotal role in leading key supply chain transformation initiatives as part of the company’s broader business and technology modernization. This strategic role demands deep expertise in S...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847670,8,Metasys Technologies Inc
Principal Contract Manager,"$132,000-226,000/year",07/02/2025,25-09918,"Principal Contract Manager     Hybrid – Remote & Oakland, CA Office (1–3x weekly or as needed)     Perm Position          The    Principal Contract Manager plays a pivotal role in overseeing the lifecycle of multiple strategic third-party contracts. This position ensures adherence to contractual terms, tracks key milestones, and manages contract renewals and amendments. The ideal candi...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847672,8,Metasys Technologies Inc
Project manager,$45-55/hour,06/30/2025,25-09887,"Project Manager     Orlando, FL (onsite)        In this role, you will be responsible for utilizing the AGILE methodology, incorporating sprint releases to ensure adherence to the project timeline.          Responsibilities       	 Incorporate necessary sprint releases to ensure adherence to the timeline   	 Liaising with client project stakeholders, project owners and Genpact teams for successful...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847673,8,Metasys Technologies Inc
Product manager (Product and technical business analyst),$45-55/hour,06/30/2025,25-09886,"Product manager (Product and technical business analyst)   Orlando, FL (onsite)   3+ Months Contract      In this role, you will be responsible for collaborating with the client project SME to collect and document the necessary survey data variables and data transformation logic for each project view.   This role needs understanding customer survey data, various measures around customer survey &am...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847675,8,Metasys Technologies Inc
Project Management Analyst,$40-50/hour,06/27/2025,25-09878,"Familiar with SDLC (Software Development Lifecycle)      Remote Position      6+Month Contract               Job Responsibilities/Qualifications            Assist with the daily contract operations and provide general IT business & planning support.       	   Prepare reports through gathering, analyzing, and summarizing data and information; prepares presentation materials for management reports. ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847676,8,Metasys Technologies Inc
Software Asset Management Analyst,$39.28-43.57/hour,06/26/2025,25-09868,"Software Asset Management Analyst    Waterbury, CT (Onsite)    3 month contract to start, interest to extend or hire if the worker is a good fit.        This role will support the Software Asset Management Director in executing software asset management operational tasks. The role focuses on maintaining the software inventory, license management and compliance reporting.         Responsibilities: ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847678,8,Metasys Technologies Inc
Staff Accountant,$31.17/hour,06/26/2025,25-09867,"Staff Accountant    Miramar, FL (onsite)    Contract to Perm         Responsibilities:        	 Complete monthly reconciliations of 40+ General Ledger accounts   	 Review monthly BSG reconciliations   	 Analyze sales expense reports vs. budget   	 Compile and distribute monthly financial statements and reports   	 Analyze monthly GL expenses vs. prior year; identify causes of fluctuations   	 Reco...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847679,8,Metasys Technologies Inc
Reliability Engineer,"$72,000-123,000/year",06/26/2025,25-09859,"Reliability Engineer       Little Falls, NY (onsite)         Perm Position              Job Duties and Responsibilities          	    Ensure systems are in place for maintenance and operations to better understand, monitor and communicate the health of all production processes and equipment.      	    Lead efforts to improve and sustain overall equipment preventative and predictive reliability str...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847681,8,Metasys Technologies Inc
"Associate, Document Specialist.Managed Services Offsite",$16.59-17.60/hour,06/25/2025,25-09852,"Document Preparation and Scanning Associate   Parma, OH (onsite)   06/30/2025 - 09/30/2025   Shift: 3PM - 11PM Mon-Fri with possible overtime    Overview:   Position involves prepping, scanning, inspecting, compiling, assembling, and binding documents to ensure customer satisfaction and meet company quality and output standards. Work is performed in a fast-paced, high-pressure environment requirin...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847682,8,Metasys Technologies Inc
Category Management - Professional Services,"$151,000-230,000/year",06/24/2025,25-09836,"Category Management - Professional Services (Multiple roles)   Perm Position   Oakland or San Ramon California (Hybrid)      The Sourcing Category Manager for Professional Services will act as a strategic business partner, ensuring professional services are procured and managed efficiently, cost-effectively, and in alignment with the company’s overall supply chain and business objectives.. T...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847683,8,Metasys Technologies Inc
Junior Test Engineer – SAP MES,$60-66/hour,06/24/2025,25-09843,"Junior Test Engineer – SAP MES      Broomfield, CO (onsite)      6+Month Contract       Client is looking for a Junior Test Engineer with strong SAP ME / MII and UI5 knowledge to support QA activities, including test case creation and execution, and collaboration with business and technical teams.             Responsibilities            	     	   Write the test cases     	     	     	   Exec...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847685,8,Metasys Technologies Inc
"Principal Program Manager, Vegetation Management Procurement","$140,000-190,000/year",06/23/2025,25-09810,"Principal Program Manager, Vegetation Management Procurement       Location: Hybrid (Remote + Oakland HQ)     Employment Type: Full-Time, Permanent       Position Overview:      The  Principal Program Manager will be responsible for overseeing the implementation and continuous improvement of strategic programs within Vegetation Management Procurement. This role is key in driving efficiency, enhanc...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847686,8,Metasys Technologies Inc
"Principal Program Manager, Electric Transmission Procurement","$140,000-190,000/year",06/23/2025,25-09808,"Principal Program Manager, Electric Transmission Procurement       Location: Hybrid (Remote + Oakland HQ)     Employment Type: Full-Time, Permanent       Position Overview:      The  Principal Program Manager will lead the implementation, execution, and optimization of key programs supporting Electric Transmission Procurement. This highly visible role is critical in enhancing operational efficienc...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847688,8,Metasys Technologies Inc
Data Analyst,$55-60/hour,06/20/2025,25-09806,"Data Analyst      Mountain View, CA - 100% Onsite      6 months with Right To Hire            Job Description:      Looking for experienced Data Analyst with a strong background in data analysis, including probabilistic and statistical modeling, experimental design and analysis, causal modeling, and explanatory machine learning. The ideal candidate will have at least 5 years of experience using Ta...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847689,8,Metasys Technologies Inc
Electrical Engineer - Serviceability,$45-55/hour,06/18/2025,25-09782,"Electrical Engineer - Serviceability       Foster City, CA (onsite)       12+Month Contract                  Client is looking for an Electrical Engineer to drive the Design for Serviceability (DFS). In this role, you will ensure the service readiness for the electrical/electronic components and systems on our products. You will perform evaluations of component/system/vehicle level diagnostic and ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847690,8,Metasys Technologies Inc
Accounting Associate,$31.17/hour,06/17/2025,25-09767,"Accounting Associate    Miramar, FL (onsite)    Contract to Perm         Responsibilities:        	 Complete monthly reconciliations of 40+ General Ledger accounts   	 Review monthly BSG reconciliations   	 Analyze sales expense reports vs. budget   	 Compile and distribute monthly financial statements and reports   	 Analyze monthly GL expenses vs. prior year; identify causes of fluctuations   	 ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847692,8,Metasys Technologies Inc
Senior Data Scientist,$65-75/hour,06/17/2025,25-09760,"Senior Data Scientist   6+Month Contract   Phoenix, Arizona (Open to remote work within the USA or Canada, if within PST time zone. Preference for Phoenix location.      Role Requirements:      	8+ years of experience in Machine learning engineering /MLE , data science and data engineering, with a proven track record of delivering impactful solutions.  	Proven experience in AI Application & Infras...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847693,8,Metasys Technologies Inc
Technical Business Analyst - Linux,$50-60/hour,06/12/2025,25-09715,"Technical Business Analyst - Linux   New York, NY (onsite)   6+ Months Project      Key Responsibilities:    	Collaborate with Linux engineers and support team members to assess current sudo and root access practices.  	Work closely with users and managers across technology and business units to understand the necessity of elevated access.  	Partner with the security architect to design a future s...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847695,8,Metasys Technologies Inc
Senior Full Stack Developer,$75.00-80.50/hour,06/09/2025,25-09675,"Sr. Full Stack Developer     10+Month Contract    New York, NY (Onsite)        This role is for a senior-level full stack developer with end-to-end application development experience throughout the entire program life cycle. The position requires strong front-end and back-end development skills, solid programming documentation abilities, and effective communication. Work hours follow US Eastern Ti...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:14.847696,8,Metasys Technologies Inc
Environmental Engineer,"$10,000-130,000/year",06/02/2025,25-09596,"Senior Environmental Engineer – Bryant, AR (Hybrid)     Summary  We are seeking a Senior Environmental Engineer with a strong background in water resources and environmental engineering to join our team in Bryant, AR. This position focuses on managing and supporting projects in stormwater, industrial wastewater, and watershed management. The ideal candidate will have a degree in civil, ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912526,9,Metasys Technologies Inc
Application Development - Sr. Applications Developer,$77.24/hour,05/29/2025,25-09570,"Sr. Applications Developer – Data Engineer           Remote Position           8+Month Contract                      Client is s                eeking a Sr. Applications Developer – Data Engineer to support data integration, transformation, and conversion processes for Salesforce and Profours systems. This role involves building scalable data pipelines, maintaining data reliability, an...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912534,9,Metasys Technologies Inc
Salesforce Senior Applications Developer,$55.00-60.54/hour,05/29/2025,25-09568,"Salesforce Senior Applications Developer      Remote Position      8+Month Contract                Client is seeking a Salesforce Senior Applications Developer with strong experience in application configuration, testing, and CRM development. This role requires hands-on expertise in LWC, Apex, Lightning Design Systems, and integration using APIs. The developer will work directly with business unit...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912536,9,Metasys Technologies Inc
Application Development - Sr. Applications Developer,$70/hour,05/29/2025,25-09567,"Sr. Applications Developer – Salesforce             Remote Position        8+Month Contract                                       Overview                                  Client is seeking an experienced Salesforce Sr. Developer to support end-to-end development, integration, and configuration on the Salesforce platform. The role requires hands-on expertise with Apex, Visualforce, Lightning...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912538,9,Metasys Technologies Inc
UPS-REQ-0025341 QA Automation Engineer,$45.04-49.33/hour,05/16/2025,25-09430,"QA Automation Engineer       Parsippany, NJ (onsite)       12+Month Contract                           Client is seeking an experienced/skilled QA resource to conduct hands-on testing while working with the QA Automation team to further develop automation capabilities. The resource should have knowledge and hands-on experience in both QA testing and automation.                              Respons...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912540,9,Metasys Technologies Inc
Adobe Commerce Lead / Senior,$7-8/hour,05/16/2025,25-09426,"Adobe Commerce Lead / Senior                                Client is seeking a skilled and experienced Senior Adobe Commerce Developer to join the team. The ideal candidate will have 4-5+ years of experience in Adobe Commerce (formerly Magento). This role requires a strong understanding of e-commerce architecture, web development, and API integrations. You will be responsible for designing, devel...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912541,9,Metasys Technologies Inc
SAP Central Finance Consultant,$76.00-81.62/hour,05/14/2025,25-09394,Managing Business Consultant SAP S/4HANA – SAP Central Finance       Remote position with occasional travel during project milestones.                        Overview                     Client is seeking a Managing Business Consultant with extensive SAP S/4HANA Central Finance experience to lead and support a complex SAP ECC to S/4HANA transformation. This role involves functional and techn...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912543,9,Metasys Technologies Inc
SAP Ariba Consultant,$81/hour,05/13/2025,25-09391,"Managing Business Consultant – SAP Ariba         Remote with occasional travel during milestones             Overview:      Client is seeking a seasoned SAP Ariba Lead Consultant to support the transformation of the current GEP with SAP ECC solution to SAP Ariba integrated with SAP S/4HANA. The consultant will lead design, implementation, and deployment of Ariba modules and guide the transit...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912545,9,Metasys Technologies Inc
Utility Revenue Specialist,$21.50/hour,05/13/2025,25-09383,"Utility Revenue Specialist             Davenport, IA (onsite)        6+Month Contract                Client is seeking a detail-oriented and analytical Utility Revenue Specialist to support accurate and timely utility billing by identifying, investigating, and resolving billing discrepancies. This role is critical to maintaining customer satisfaction and ensuring compliance with internal policies ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:18.912546,9,Metasys Technologies Inc
